DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,PositionStart,StartVsField,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,TeamTrackAvgPitStops,TeamTrackAvgPittedCautionPCT,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,TrackAvgCautions,TrackAvgCautionLaps,TrackTypeAvgCautions,TrackTypeAvgCautionLaps,TrackAvgSpeed,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,TotalCautions,TotalCautionLaps,TotalLeadChanges,TotalRaceLaps,TrackLength,AvgRaceSpeed,FastestLapSpeed,AvgStintLength,StintVariance,FirstStopLap,FirstStopVSAvgFirstStop,PittedCautions,PitStops,PittedCautionPCT,TotalPitStops,PitStrategy,BestRacePosition,WorstRacePosition,LapsLed,Top5Laps,Top10Laps,PositionVolatility,position_lap1,PositionsGainedLap1,PositionsGainedPits,PositionsGainedCaution,BestLapSpeed,LapConsistency,PaceDeg,AvgPaceVSLeadPace,AvgPitTime,PitAvgTimeVSOverall,TrackAvgPitStops,FuelWindowEstimate,PositionFinish,NormalizedPositionFinish
Marco Andretti,3608,0,0.46,,0.52,0,,1505.242234,1500,1498.72,0.454545455,21,0.807692308,Andretti Global,3,0.43,0.41,0.5,1517.776268,1500,0.431818182,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.96
Ryan Briscoe,3616,0,0.34,,0.16,0,,1518.404693,1500,1521.76,0.356363636,11,0.423076923,Team Penske,28,0.166666667,0.133333333,0,1542.528386,1500,0.16969697,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.24
Ed Carpenter,3620,0,0.76,,0.68,0,,1467.819716,1500,1488.48,0.767272727,24,0.923076923,Ed Carpenter Racing,15,0.76,0.68,0,1474.839116,1500,0.767272727,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.52
Helio Castroneves,3622,0,0.04,,0,0,,1555.832659,1500,1532,0.043636364,18,0.692307692,Team Penske,28,0.166666667,0.133333333,0,1542.528386,1500,0.16969697,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.48
Mike Conway,3625,0,0.5,,0.76,0.5,,1501.587852,1500,1483.36,0.476363636,7,0.269230769,A.J. Foyt Enterprises,1,0.5,0.76,0.5,1501.232841,1500,0.476363636,,,Honda,1,1500,1500,1500,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.84
Scott Dixon,3628,0,0.04,,0.04,0,,1556.075244,1500,1529.44,0.04,5,0.192307692,Chip Ganassi Racing,9,0.345,0.32,0.5,1528.305621,1500,0.347272727,,,Honda,1,1500,1500,1500,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.88
Dario Franchitti,3636,0,0.42,,0.48,0,,1510.117766,1500,1501.28,0.414545455,1,0.038461538,Chip Ganassi Racing,9,0.345,0.32,0.5,1528.305621,1500,0.347272727,,,Honda,1,1500,1500,1500,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.56
Ryan Hunter-Reay,3645,0,0.26,,0.08,0,,1528.158128,1500,1526.88,0.276363636,13,0.5,Andretti Global,3,0.43,0.41,0.5,1517.776268,1500,0.431818182,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.2
Tony Kanaan,3648,0,0.88,,0.96,0.5,,1454.164756,1500,1470.56,0.872727273,19,0.730769231,KVSH Racing,17,0.606666667,0.626666667,0.5,1496.444777,1500,0.604848485,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.12
Will Power,3667,0,0.12,,0.24,0,,1547.052148,1500,1516.64,0.109090909,12,0.461538462,Team Penske,28,0.166666667,0.133333333,0,1542.528386,1500,0.16969697,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
Graham Rahal,3668,0,0.28,,0.44,0,,1527.79331,1500,1503.84,0.265454545,8,0.307692308,Chip Ganassi Racing,9,0.345,0.32,0.5,1528.305621,1500,0.347272727,,,Honda,1,1500,1500,1500,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0.92
Oriol Servia,3672,0,0.54,,0.6,0,,1495.491106,1500,1493.6,0.534545455,23,0.884615385,Dreyer & Reinbold Racing,14,0.54,0.6,0,1507.247531,1500,0.534545455,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.6
Alex Tagliani,3675,0,0.78,,0.56,0.5,,1464.52669,1500,1496.16,0.8,10,0.384615385,Barracuda Racing,5,0.78,0.56,0.5,1481.127238,1500,0.8,,,Lotus,2,1469.102904,1500,1484,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.8
E.J. Viso,3680,0,0.48,,0.28,0,,1501.216144,1500,1514.08,0.498181818,15,0.576923077,KVSH Racing,17,0.606666667,0.626666667,0.5,1496.444777,1500,0.604848485,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.44
Justin Wilson,3682,0,0.54,,0.36,0,,1494.024543,1500,1508.96,0.556363636,3,0.115384615,Dale Coyne Racing,11,0.67,0.68,0.5,1481.949685,1500,0.669090909,,,Honda,1,1500,1500,1500,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.36
JR Hildebrand,3736,0,0.64,,0.72,0.5,,1483.423856,1500,1485.92,0.632727273,20,0.769230769,Panther Racing,20,0.64,0.72,0.5,1489.88224,1500,0.632727273,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.16
Takuma Sato,3811,0,0.88,,0.84,1,,1453.435307,1500,1478.24,0.883636364,6,0.230769231,Rahal Letterman Lanigan Racing,24,0.88,0.84,1,1460.890857,1500,0.883636364,,,Honda,1,1500,1500,1500,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.28
Simona De Silvestro,3813,0,0.84,,0.92,0.5,,1459.041872,1500,1473.12,0.832727273,17,0.653846154,Andretti Global,3,0.43,0.41,0.5,1517.776268,1500,0.431818182,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.76
Sebastien Bourdais,4021,0,0.56,,0.8,0.5,,1494.151678,1500,1480.8,0.538181818,25,0.961538462,Dragon Racing,12,0.72,0.84,0.5,1472.240844,1500,0.709090909,,,Lotus,2,1469.102904,1500,1484,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.64
Charlie Kimball,4144,0,0.64,,0.32,0.5,,1480.980284,1500,1511.52,0.669090909,9,0.346153846,Chip Ganassi Racing,9,0.345,0.32,0.5,1528.305621,1500,0.347272727,,,Honda,1,1500,1500,1500,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.68
Josef Newgarden,4215,1,0.52,,0.4,0,,1496.828894,1500,1506.4,0.530909091,2,0.076923077,Sarah Fisher Hartman Racing,25,0.52,0.4,0,1502.733145,1500,0.530909091,,,Honda,1,1500,1500,1500,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1
James Hinchcliffe,4216,0,0.16,,0.12,0,,1541.201287,1500,1524.32,0.163636364,16,0.615384615,Andretti Global,3,0.43,0.41,0.5,1517.776268,1500,0.431818182,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.08
James Jakes,4236,0,0.8,,1,0.5,,1464.647341,1500,1468,0.781818182,14,0.538461538,Dale Coyne Racing,11,0.67,0.68,0.5,1481.949685,1500,0.669090909,,,Honda,1,1500,1500,1500,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.4
Simon Pagenaud,4276,1,0.18,,0.2,0,,1539.128322,1500,1519.2,0.178181818,4,0.153846154,Schmidt Hamilton HP Motorsports,26,0.18,0.2,0,1542.801451,1500,0.178181818,,,Honda,1,1500,1500,1500,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.04
Katherine Legge,4401,1,0.88,,0.88,0.5,,1453.678713,1500,1475.68,0.88,26,1,Dragon Racing,12,0.72,0.84,0.5,1472.240844,1500,0.709090909,,,Lotus,2,1469.102904,1500,1484,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.72
Rubens Barrichello,4407,1,0.46,,0.64,0,,1505.975457,1500,1491.04,0.443636364,22,0.846153846,KVSH Racing,17,0.606666667,0.626666667,0.5,1496.444777,1500,0.604848485,,,Chevrolet,0,1530.897096,1500,1516,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,,,,,,4/15/2012,"Sunday, April 15, 2012",2382,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.32
Marco Andretti,3608,0,0.626666667,,0.74,0.333333333,,1475.302906,1500,1469.402234,0.654505495,10,0.384615385,Andretti Global,3,0.453333333,0.455,0.666666667,1518.306742,1500,0.458791209,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.52
Ryan Briscoe,3616,0,0.306666667,,0.2,0,,1533.296527,1500,1536.324693,0.31032967,9,0.346153846,Team Penske,28,0.191111111,0.186666667,0,1556.010318,1500,0.197509158,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.96
Ed Carpenter,3620,0,0.68,,0.6,0,,1469.586962,1500,1488.299716,0.669450549,20,0.769230769,Ed Carpenter Racing,15,0.68,0.6,0,1474.851065,1500,0.669450549,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.8
Helio Castroneves,3622,0,0.186666667,,0.24,0,,1551.851531,1500,1530.232659,0.216263736,18,0.692307692,Team Penske,28,0.191111111,0.186666667,0,1556.010318,1500,0.197509158,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.12
Mike Conway,3625,0,0.613333333,,0.8,0.666666667,,1479.675646,1500,1463.187852,0.62021978,7,0.269230769,A.J. Foyt Enterprises,1,0.613333333,0.8,0.666666667,1480.832831,1500,0.62021978,,,Honda,1,1500,1500,1500,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.72
Scott Dixon,3628,0,0.32,,0.46,0.333333333,,1526.471645,1500,1502.315244,0.372307692,3,0.115384615,Chip Ganassi Racing,9,0.483333333,0.54,0.666666667,1513.290949,1500,0.510549451,,,Honda,1,1500,1500,1500,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.64
Dario Franchitti,3636,0,0.466666667,,0.52,0,,1505.315502,1500,1497.317766,0.472087912,2,0.076923077,Chip Ganassi Racing,9,0.483333333,0.54,0.666666667,1513.290949,1500,0.510549451,,,Honda,1,1500,1500,1500,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.16
Ryan Hunter-Reay,3645,0,0.24,,0.14,0,,1544.687529,1500,1543.518128,0.246153846,5,0.192307692,Andretti Global,3,0.453333333,0.455,0.666666667,1518.306742,1500,0.458791209,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.04
Tony Kanaan,3648,0,0.626666667,,0.54,0.333333333,,1482.813266,1500,1497.684756,0.574945055,11,0.423076923,KVSH Racing,17,0.502222222,0.46,0.333333333,1505.937621,1500,0.481611722,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.48
Will Power,3667,0,0.08,,0.12,0,,1574.607484,1500,1547.052148,0.065934066,1,0.038461538,Team Penske,28,0.191111111,0.186666667,0,1556.010318,1500,0.197509158,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
Graham Rahal,3668,0,0.493333333,,0.68,0.333333333,,1498.277148,1500,1476.59331,0.524395604,6,0.230769231,Chip Ganassi Racing,9,0.483333333,0.54,0.666666667,1513.290949,1500,0.510549451,,,Honda,1,1500,1500,1500,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.6
Oriol Servia,3672,0,0.56,,0.6,0,,1489.518056,1500,1487.811106,0.56043956,23,0.884615385,Dreyer & Reinbold Racing,14,0.56,0.6,0,1501.171638,1500,0.56043956,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.4
E.J. Viso,3680,0,0.466666667,,0.36,0,,1504.939249,1500,1516.576144,0.475164835,13,0.5,KVSH Racing,17,0.502222222,0.46,0.333333333,1505.937621,1500,0.481611722,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.32
Justin Wilson,3682,0,0.48,,0.36,0,,1503.550782,1500,1517.064543,0.478681319,26,1,Dale Coyne Racing,11,0.573333333,0.53,0.333333333,1488.821949,1500,0.554725275,,,Honda,1,1500,1500,1500,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.84
Ana Beatriz,3693,0,,,,,,1500,1500,1500,,19,0.730769231,Andretti Global,3,0.453333333,0.455,0.666666667,1518.306742,1500,0.458791209,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.76
JR Hildebrand,3736,0,0.48,,0.44,0.333333333,,1506.756041,1500,1509.023856,0.445714286,14,0.538461538,Panther Racing,20,0.48,0.44,0.333333333,1510.937553,1500,0.445714286,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.24
Takuma Sato,3811,0,0.68,,0.56,0.666666667,,1471.911934,1500,1494.395307,0.644835165,25,0.961538462,Rahal Letterman Lanigan Racing,24,0.68,0.56,0.666666667,1476.695699,1500,0.644835165,,,Honda,1,1500,1500,1500,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.08
Simona De Silvestro,3813,0,0.813333333,,0.84,0.666666667,,1446.274035,1500,1459.041872,0.803956044,21,0.807692308,Andretti Global,3,0.453333333,0.455,0.666666667,1518.306742,1500,0.458791209,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0.92
Sebastien Bourdais,4021,0,0.586666667,,0.72,0.333333333,,1485.745843,1500,1473.671678,0.578461538,22,0.846153846,Dragon Racing,12,0.706666667,0.76,0.333333333,1465.059404,1500,0.697582418,,,Lotus,2,1455.220514,1500,1469.102904,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.68
Charlie Kimball,4144,0,0.653333333,,0.5,0.333333333,,1471.264014,1500,1498.900284,0.673406593,15,0.576923077,Chip Ganassi Racing,9,0.483333333,0.54,0.666666667,1513.290949,1500,0.510549451,,,Honda,1,1500,1500,1500,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.28
Josef Newgarden,4215,1,0.68,,0.7,0.333333333,,1465.12877,1500,1473.788894,0.716483516,8,0.307692308,Sarah Fisher Hartman Racing,25,0.68,0.7,0.333333333,1478.529783,1500,0.716483516,,,Honda,1,1500,1500,1500,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.88
James Hinchcliffe,4216,0,0.133333333,,0.1,0,,1564.183754,1500,1548.881287,0.130549451,4,0.153846154,Andretti Global,3,0.453333333,0.455,0.666666667,1518.306742,1500,0.458791209,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.2
James Jakes,4236,0,0.666666667,,0.7,0.333333333,,1474.393205,1500,1477.447341,0.630769231,17,0.653846154,Dale Coyne Racing,11,0.573333333,0.53,0.333333333,1488.821949,1500,0.554725275,,,Honda,1,1500,1500,1500,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.56
Simon Pagenaud,4276,1,0.133333333,,0.12,0,,1564.865164,1500,1546.808322,0.123516484,16,0.615384615,Schmidt Hamilton HP Motorsports,26,0.133333333,0.12,0,1563.648084,1500,0.123516484,,,Honda,1,1500,1500,1500,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.44
Katherine Legge,4401,1,0.826666667,,0.8,0.333333333,,1443.972615,1500,1463.918713,0.816703297,24,0.923076923,Dragon Racing,12,0.706666667,0.76,0.333333333,1465.059404,1500,0.697582418,,,Lotus,2,1455.220514,1500,1469.102904,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,DNF,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1
Rubens Barrichello,4407,1,0.413333333,,0.48,0,,1516.926492,1500,1503.415457,0.394725275,12,0.461538462,KVSH Racing,17,0.502222222,0.46,0.333333333,1505.937621,1500,0.481611722,,,Chevrolet,0,1544.779486,1500,1530.897096,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,,,,,,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.36
Marco Andretti,3608,0,0.6,0.52,0.666666667,0.25,0,1476.541212,1498.72,1471.108187,0.611207154,7,0.28,Andretti Global,3,0.462,0.466,0.75,1513.137879,1509.230769,0.468193741,,,Chevrolet,0,1557.736392,1516,1544.779486,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,,,,,,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,4,29,4,110,1.8,84,103.303,27.5,37.25,19,0.8,0,3,0,3,3-stop,3,13,0,30,108,1.770954611,7,0,2,0,18.3772,22.68372939,-1.603680324,9.867473832,18.23406667,-6.544417267,,,3,0.083333333
Ed Carpenter,3620,0,0.71,0.68,0.666666667,0,0,1453.443432,1488.48,1470.294191,0.71147541,23,0.92,Ed Carpenter Racing,15,0.71,0.666666667,0,1460.90642,1490.769231,0.71147541,,,Chevrolet,0,1557.736392,1516,1544.779486,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,4,29,4,29,84,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,4,29,4,110,1.8,84,103.303,13.75,122.6875,20,1.8,0,7,0,7,Other,10,24,0,0,6,4.233942831,24,-1,13,0,10.2184,20.1476571,-2.088020897,8.658645192,18.66105,-6.117433933,3,36.66666667,14,0.541666667
